id,source,name,card_type,element,set,set_label,collector,culture,initiative,life,speed,experience,damage,hands,salary,grid_raw,flavor,illustrator,background,parse_confidence,traits,abilities,grid,tags,needs_review,raw_source_text
s4-062,spreadsheet-2007,Ahura-mazda,inspiration,Aether,4,,062,Persian,6,,,,,0,,,"Ahuramazdah was the supreme god of the Persian pantheon, the creator of the heavens and the earth. Leader of the Heavenly Host, he bttles Ahriman to rid the world of evil, darkness, and deceit.",Carl Frank,,clean,"[""Deity""]","[{""name"": ""Mojazat"", ""type"": ""static"", ""text"": ""When you are hit by an attack with a damage bonus, gain +9 initiative next round and +1 speed on your next turn.""}]",null,"{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": true, ""speed_penalty"": false, ""continuous"": true, ""conditional"": true, ""initiative_bonus"": true, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Mojazat: When you are hit by an attack with a damage bonus, gain +9 initiative next round and +1 speed on your next turn."
s4-063,spreadsheet-2007,Neyze-ye Darrande,weapon,unknown,4,,063,Persian,4,,,,2,2,,+1 +0 +0 -1 ▲,"Roughly 7 feet long, these spears were equipped with a broad iron spearhead, counterbalanced by a round metal counterweight. The peculiar appearance of the counterweight led to Persian soldiers being referred to as ""Apple Bearers.""",Carl Frank,,clean,"[""Polearm""]","[{""name"": ""Nagahani"", ""type"": ""static"", ""text"": ""When attacking with this weapon, you may attack each opponent in this weapon's attack grid. If there is only one opponent in this weapon's attack grid, your attack roll gains +2.""}]","{""1A"": null, ""1B"": ""+1"", ""1C"": ""+0"", ""2A"": ""+0"", ""2B"": ""-1"", ""2C"": null, ""3A"": null, ""3B"": ""marker"", ""3C"": null, ""4A"": null, ""4B"": null, ""4C"": null}","{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": true, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": true, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Nagahani: When attacking with this weapon, you may attack each opponent in this weapon's attack grid. If there is only one opponent in this weapon's attack grid, your attack roll gains +2."
s4-064,spreadsheet-2007,Gerron,armor,unknown,4,,064,Persian,6,,,,,1,,,"The traditional shield of Persian infantry, the ferron was made of wicker covered with leather. In later years, it was replaced by shields that more closely resembled the Greek hoplon.",Carl Frank,,clean,"[""Shield""]","[{""name"": ""Bezdarande"", ""type"": ""static"", ""text"": ""You may use another Armor card this game.""}, {""name"": ""Mogheiyat Gereftan"", ""type"": ""static"", ""text"": ""Once each round, re-roll one die of one of your defense rolls. After you are attacked, if you rolled doubles on the defense roll, you may move up to one space.""}]",null,"{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": true, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": true, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": true, ""multiple_specials"": false}",[],"Bezdarande: You may use another Armor card this game.
Mogheiyat Gereftan: Once each round, re-roll one die of one of your defense rolls. After you are attacked, if you rolled doubles on the defense roll, you may move up to one space."
s4-065,spreadsheet-2007,Amrtaka,special,unknown,4,,065,Persian,3,,,,,0,,,"When one of the ten-thousand-strong Immortals fell in battle, another soldier was immediately promoted to take his place. Though each man was mortal, the Amrtaka were undying.",Carl Frank,,clean,"[""Ally""]","[{""name"": ""Arayesh Gereftan -"", ""type"": ""reveal"", ""text"": ""Place this card in any space in the arena.""}, {""name"": ""Amozesh-e Razmi"", ""type"": ""static"", ""text"": ""When you attack an opponent who is in or is non-diagonally adjacent to this card's space, your attack roll gains +2.""}]",null,"{""reveal"": true, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": true, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": true, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Arayesh Gereftan -- Reveal: Place this card in any space in the arena.
Amozesh-e Razmi: When you attack an opponent who is in or is non-diagonally adjacent to this card's space, your attack roll gains +2."
s4-066,spreadsheet-2007,Mithridies VI The Great,warrior,Wind,4,,066,Persian,,7,3,8,1,0,19,+0 +2 ▲ -1,Mithrades VI the Great's military genius represented such a great threat to the Roman Republic that three seperate wars against him were recquired to secure final victory.,Matthew Armstrong,"Mithridates VI, or Mithridates Eupator, lived as a king defined by his enemies. Though his conquests were largely ignored at first, Rome took notice when Mithridates ordered the execution of many thousands of Roman citizens, launching the First Mithridatic War and over twenty more years of conflict. After a series of losses, but never true defeat, Mithridates was driven back for a final time in the Third Mithridatic War by Pompey, the mentor of Julius Caesar.

Possessed of legendary intelligence and an immunity to poison gained through years of taking controlled doses, Mithradates possesses few weaknesses. Use the King of Pontus, and Rome’s most feared adversary, to outwit, out-think and outmaneuver your opponents in the Anachronism arena.",clean,"[""Male""]","[{""name"": ""Jang Salar"", ""type"": ""static"", ""text"": ""At the start of each round roll two dice. If you roll consecutive numbers, move your warrior to any unoccupied space in the arena. If you roll doubles, you may attack twice with your weapon this round.""}]","{""1A"": null, ""1B"": null, ""1C"": null, ""2A"": ""+0"", ""2B"": ""+2"", ""2C"": null, ""3A"": null, ""3B"": ""marker"", ""3C"": ""-1"", ""4A"": null, ""4B"": null, ""4C"": null}","{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": true, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": false, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": true, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Jang Salar : At the start of each round roll two dice. If you roll consecutive numbers, move your warrior to any unoccupied space in the arena. If you roll doubles, you may attack twice with your weapon this round."
s4-067,spreadsheet-2007,Dionysus,inspiration,Water,4,,067,Persian,7,,,,,0,,,"God of wine and merriment, Dionysus is also associated with civilizing influences, law, and peace. He is also the patron god of agriculture and the theater.",Matthew Armstrong,,clean,"[""Deity""]","[{""name"": ""Efrat Kardan"", ""type"": ""reveal"", ""text"": ""If the sum of the initiative of all cards revealed this round is even, gain 1 life.""}, {""name"": ""Harzegi"", ""type"": ""static"", ""text"": ""Once each round, after you gain life, your next attack roll gains +2.""}]",null,"{""reveal"": true, ""action"": false, ""life_gain"": true, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": true, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": false, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": true, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Efrat Kardan - Reveal: If the sum of the initiative of all cards revealed this round is even, gain 1 life.
Harzegi: Once each round, after you gain life, your next attack roll gains +2."
s4-068-1,spreadsheet-2007,Palta,weapon,unknown,4,,068,Persian,2,,,,2,1,,+1 +0 ▲ +1,"Roughly four feet long, these light javelins often had throwing straps to increase their range and power. Cavalry often used a pair of palta as their main weapons, throwing one ans using the other for close combat.",Matthew Armstrong,,partial,"[""Polearm""]","[{""name"": ""Etteham-e Sahmgin"", ""type"": ""static"", ""text"": ""Each time you take an action to move, you may choose for your next attack with this weapon this turn to be made at +0 and deal +1 damage.""}]","{""1A"": null, ""1B"": null, ""1C"": null, ""2A"": ""+1"", ""2B"": ""+0"", ""2C"": null, ""3A"": null, ""3B"": ""marker"", ""3C"": ""+1"", ""4A"": null, ""4B"": null, ""4C"": null}","{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": true, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": false, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}","[""possible_duplicate""]","Etteham-e Sahmgin: Each time you take an action to move, you may choose for your next attack with this weapon this turn to be made at +0 and deal +1 damage."
s4-068-2,spreadsheet-2007,Palta,weapon,unknown,4,,068,Persian,2,,,,2,1,,+1 +0 ▲ +1,"Roughly four feet long, these light javelins often had throwing straps to increase their range and power. Cavalry often used a pair of palta as their main weapons, throwing one and using the other for close combat.",Matthew Armstrong,,partial,"[""Cavalry""]","[{""name"": ""Etteham-e Sahmgin"", ""type"": ""static"", ""text"": ""Each time you take an action to move, you may choose for your next attack with this weapon this turn to be made at +0 and deal +1 damage.""}]","{""1A"": null, ""1B"": null, ""1C"": null, ""2A"": ""+1"", ""2B"": ""+0"", ""2C"": null, ""3A"": null, ""3B"": ""marker"", ""3C"": ""+1"", ""4A"": null, ""4B"": null, ""4C"": null}","{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": true, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": false, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}","[""possible_duplicate""]","Etteham-e Sahmgin: Each time you take an action to move, you may choose for your next attack with this weapon this turn to be made at +0 and deal +1 damage."
s4-069,spreadsheet-2007,Griwban,armor,unknown,4,,069,Persian,5,,,,,0,,,The Griwban hauberk ensured the fearsom reputation of the Sassanian cavalry as being almost invulnerable on the charge.,Matthew Armstrong,,clean,"[""Torso""]","[{""name"": ""Shir"", ""type"": ""static"", ""text"": ""Your defense rolls gain +1. After you are hit, your next defense roll gains an additional +2.""}, {""name"": ""Tanumand"", ""type"": ""static"", ""text"": ""Once each match, at the start of any round, you may discard a face-up Armor card from play to put this card in its place from your discard pile.""}]",null,"{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": true, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": true, ""usable_from_discard"": true, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": true, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Shir:Your defense rolls gain +1. After you are hit, your next defense roll gains an additional +2.
Tanumand: Once each match, at the start of any round, you may discard a face-up Armor card from play to put this card in its place from your discard pile."
s4-070,spreadsheet-2007,Mitray-i,special,unknown,4,,070,Persian,4,,,,,0,,,"Afraid of being poisoned, Mithrades took non-lethal doses of poison over many years to develop a resistence to their effects.",Matthew Armstrong,,clean,"[""Ability""]","[{""name"": ""Ijad Moghavemat"", ""type"": ""static"", ""text"": ""After you take damage, roll two dice. If the total is less than your experience, the next attack against you deals -1 damage to a minimum of 0.""}]",null,"{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": true, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": true, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": false, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Ijad Moghavemat: After you take damage, roll two dice. If the total is less than your experience, the next attack against you deals -1 damage to a minimum of 0."
s4-071-1,spreadsheet-2007,Shapur I,warrior,Wind,4,,071,Persian,,7,3,6,1,0,17,+1 +0 ▲ +2,"Waging almost constant war during his reign, Shapur I captured Roman Emperor Valerian at Edessa, keeping him in humiliating captivity until his death, and creating a landmark in the decline of the Roman Empire.",Michael Koch,"An inheritor of Mithridates the Great’s unending war against Rome, Shapur I renewed conflict with the Empire. Shapur’s most notable success was the capture of the Roman Emperor Valerian, whom he humiliated and then executed in captivity. Valerian’s capture is widely considered a landmark event in the decline of the Roman Empire. A devout follower of Zoroastrianism, Shapur was nonetheless extremely tolerant of all religions, going so far as to provide money for holy men to spread their word.

The only ruler in history to enslave and execute a Roman Emperor, use Shapur I of the Persian Empire to show your opponents in the Anachronism arena that nobody is beyond your grasp, and that even the mightiest will fall by your hand.",partial,"[""Male""]","[{""name"": ""Abdide-ye Jang"", ""type"": ""static"", ""text"": ""At the start of each round roll two dice. If the roll is greater than your life you may immediately move your warrior one space or use an action ability on one of your support cards.""}]","{""1A"": null, ""1B"": null, ""1C"": null, ""2A"": ""+1"", ""2B"": ""+0"", ""2C"": null, ""3A"": null, ""3B"": ""marker"", ""3C"": ""+2"", ""4A"": null, ""4B"": null, ""4C"": null}","{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": true, ""free_move"": true, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": false, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}","[""possible_duplicate""]",Abdide-ye Jang:At the start of each round roll two dice. If the roll is greater than your life you may immediately move your warrior one space or use an action ability on one of your support cards.
s4-071-2,spreadsheet-2007,Shapur I,warrior,Wind,4,,071,Persian,,7,3,6,1,0,17,+1 +0 ▲ +2,"Waging almost constant war during his reign, Shapur I captured Roman Emperor Valerian at Edessa, keeping him in humiliating captivity until his death, and creating a landmark in the decline of the Roman Empire.",Michael Koch,"An inheritor of Mithridates the Great’s unending war against Rome, Shapur I renewed conflict with the Empire. Shapur’s most notable success was the capture of the Roman Emperor Valerian, whom he humiliated and then executed in captivity. Valerian’s capture is widely considered a landmark event in the decline of the Roman Empire. A devout follower of Zoroastrianism, Shapur was nonetheless extremely tolerant of all religions, going so far as to provide money for holy men to spread their word.

The only ruler in history to enslave and execute a Roman Emperor, use Shapur I of the Persian Empire to show your opponents in the Anachronism arena that nobody is beyond your grasp, and that even the mightiest will fall by your hand.",partial,"[""Cavalry""]","[{""name"": ""Abdide-ye Jang"", ""type"": ""static"", ""text"": ""At the start of each round roll two dice. If the roll is greater than your life you may immediately move your warrior one space or use an action ability on one of your support cards.""}]","{""1A"": null, ""1B"": null, ""1C"": null, ""2A"": ""+1"", ""2B"": ""+0"", ""2C"": null, ""3A"": null, ""3B"": ""marker"", ""3C"": ""+2"", ""4A"": null, ""4B"": null, ""4C"": null}","{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": true, ""free_move"": true, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": false, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}","[""possible_duplicate""]",Abdide-ye Jang:At the start of each round roll two dice. If the roll is greater than your life you may immediately move your warrior one space or use an action ability on one of your support cards.
s4-072-1,spreadsheet-2007,Zartosht,inspiration,Aether,4,,072,Persian,9,,,,,0,,,"Zarathustra founded the religion of Zoroastrianism. According to Zorostrianism, humans are born with a free will that enables them to choose beteen Good and Evil.",Michael Koch,,partial,"[""Ally""]","[{""name"": ""Aramesh-e Darouni"", ""type"": ""static"", ""text"": ""At the start of each round, if you did not make an attack last round, your first attack of this round deals +1 damage, and you gain +1 speed this round.""}]",null,"{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": true, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": true, ""speed_penalty"": false, ""continuous"": true, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}","[""possible_duplicate""]","Aramesh-e Darouni: At the start of each round, if you did not make an attack last round, your first attack of this round deals +1 damage, and you gain +1 speed this round."
s4-072-2,spreadsheet-2007,Zartosht,inspiration,Aether,4,,072,Persian,9,,,,,0,,,"Zarathustra founded the religion of Zoroastrianism. According to Zorostrianism, humans are born with a free will that enables them to choose beteen Good and Evil.",Michael Koch,,partial,"[""Male""]","[{""name"": ""Aramesh-e Darouni"", ""type"": ""static"", ""text"": ""At the start of each round, if you did not make an attack last round, your first attack of this round deals +1 damage, and you gain +1 speed this round.""}]",null,"{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": true, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": true, ""speed_penalty"": false, ""continuous"": true, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}","[""possible_duplicate""]","Aramesh-e Darouni: At the start of each round, if you did not make an attack last round, your first attack of this round deals +1 damage, and you gain +1 speed this round."
s4-073,spreadsheet-2007,Kontos,weapon,unknown,4,,073,Persian,4,,,,2,2,,+0 +1 +0 +1 ▲,The kontos was a heavy lance that was employed in initial contact. Its size and weight meant that it inflicted terrible damage upon impact in a charge.,Michael Koch,,clean,"[""Polearm""]","[{""name"": ""Oqab"", ""type"": ""action"", ""text"": ""If you have hit an opponent with this weapon this turn, make a basic attack at +2 against that warrior.""}]","{""1A"": null, ""1B"": null, ""1C"": ""+0"", ""2A"": ""+1"", ""2B"": null, ""2C"": ""+0"", ""3A"": ""+1"", ""3B"": ""marker"", ""3C"": null, ""4A"": null, ""4B"": null, ""4C"": null}","{""reveal"": false, ""action"": true, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": false, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Oqab - Action: If you have hit an opponent with this weapon this turn, make a basic attack at +2 against that warrior."
